,created_at,id,text
43,2022-03-31T16:20:04.000Z,1509566207866900488,"At the #Oscars2022 we find out #ChrisRock can take a slap and stay cool

We also find out #WillSmith cant take a joke

What if @iamwandasykes or @amyschumer made the joke and will slapped one of them would people still defend will

If @TheRock made the joke will wouldnt even try"
44,2022-03-31T16:19:08.000Z,1509565972310540298,"The only way forward is for human intelligence, ingenuity, and competence to find conscious expression. Without that, there is no solution. #LifeHack #Oscars2022"
45,2022-03-31T16:17:53.000Z,1509565655531589640,"WOW, did Rishi Sunak actually compare Jada Pinkett-Smith's alopecia with his wife's refusal to give up multi million dollar investment in Russian business? Did that just happen @BBCBreaking #WillSmith #JadaPinkettSmith #RishiSunak #SpringStatement #Oscars2022"
46,2022-03-31T16:11:14.000Z,1509563983195480066,How can #WillSmithAssault be making him more popular on instagram after what he did to #ChrisRock ?How does it make sense? Do you actually support a man who punched another man on live television? Its ridiculous Who are you people? #Oscars2022 #Oscars #smithslap #mood #onlyfans
47,2022-03-31T16:09:53.000Z,1509563643104477190,"@ETCanada @sangita_patel seat fillers in the front row  #Oscars2022 stood up clapped @ Smith award not processing what had just happened! The rest of the room were silent, appalled in shock! No one in the community accept Smith’s behaviour! Ask anyone who was there! Since u asked"
48,2022-03-31T16:09:33.000Z,1509563560791269379,I’m so glad everyone is coming to their senses with the #willsmithassault on @chrisrock  at the #Oscars2022 .. I’m sorry this happen Chris.. you shouldn’t be afraid for your safety .. disgraceful!!! I’m sorry Chris fr!
49,2022-03-31T16:08:18.000Z,1509563243282546705,Will Smith is a MAJOR disappointment! Not only for the slap heard across the world but for glorifying richard williams who ABANDONED his first family of multiple kids #Oscars2022 #Oscars #WillSmith #ChrisRock
50,2022-03-31T16:08:14.000Z,1509563226383601677,@thehill Whatcha wanna bet those states backing #WillSmith have the highest rates of domestic violence #DomesticAbuse #Oscars2022 @JohnJHarwood
51,2022-03-31T16:07:38.000Z,1509563074910605323,"Can we take a moment from The Slap to acknowledge glass ceiling smashing Jane Campion, Oscar winner for Best Director, &amp; Ariana DeBose, Oscar winner for Best Supporting Actress? Encanto composer Germaine Franco, Best Original Score nominee, deserves attention too.
#Oscars2022"
52,2022-03-31T16:07:23.000Z,1509563013468069890,"@binance #zoroinu  
💯 X coming
BUY now
#Binance  #Kucoin  #Huobi  #OKX #ElonMusk #RussianUkrainianWar  #Oscars2022 
BUY NOW
BUY NOW
BUY now
🚀🚀🚀🚀🚀🚀🚀🚀🚀
             🇹🇷"
53,2022-03-31T16:07:22.000Z,1509563011731791879,If the #AcademyAwards2022 ask for the #Oscars2022 back from #WillSmith for the #ChrisRock #slapping it may be the #Oscars   worth the most on the sale market in history of #academyawards.
54,2022-03-31T16:06:55.000Z,1509562898137374734,"@kucoincom #zoroinu  
💯 X coming
BUY now
#Binance  #Kucoin  #Huobi  #OKX #ElonMusk #RussianUkrainianWar  #Oscars2022 
BUY NOW
BUY NOW
BUY now
🚀🚀🚀🚀🚀🚀🚀🚀🚀
             🇹🇷"
55,2022-03-31T16:06:11.000Z,1509562712032006147,"@zerohedge USA most overly censored nation on planet earth.
#Oscars2022 should show you everything."
56,2022-03-31T16:06:07.000Z,1509562697108668427,"Chris Rock is the man. Well handled. 
#Oscars2022 Chris Rock"
57,2022-03-31T16:05:29.000Z,1509562534382252044,"If Hollywood didn't do anything about #AlecBaldwin killing somebody,what are they going to do about a slap? #ChrisRock #WillSmith #Oscars2022"
58,2022-03-31T16:05:21.000Z,1509562501523861506,@SIPHERxyz Don't challenge my fist with your immature face.  #Sipher #Oscars2022
59,2022-03-31T16:05:14.000Z,1509562472235094022,"Hint to headline writers: when a celebrity offers a few vague words that allege they'll say more later, that isn't ""Bombshell,"" ""Breaking News,"" ""Spilling the Tea"" or ""Opening Up at Last."" Stop being so thirsty for thirst! #SlapGate #Oscars2022 #slapheardroundtheworld"
60,2022-03-31T16:02:48.000Z,1509561862462971904,"@VanityFair Well, in this country you don’t gotta be able to allow people to hit you in the face. You don’t gotta smile &amp; you don’t gotta pretend like that’s okay, @chrisrock. #BanWillSmith #BanWillSmithfromOscars #WillSmithAssault #WillSmith #Oscars #Oscars2022"
61,2022-03-31T16:01:32.000Z,1509561539988275208,It almost feels that because viewers didn't know if it was a skit or not that they weren't going to acknowledge what just happened. It wasn't until it became apparent that it was real &amp; not rehearsed that the convo around consequences came into the picture. Shame on #Oscars2022.
0,2022-03-31T17:58:44.000Z,1509591036317900803,"@Mike_mack15 @David_24_SSG @MMAJunkie So because more people voted for Biden than Trump, you agree Biden is the better candidate right? #Oscars2022"
1,2022-03-31T17:58:31.000Z,1509590981192081412,"The best thing so far this year by far has been the @Polytrade_fin 's lending pool.

and also investing in $trade.

in a way #Polytrade has spoilt me.

I need to have patience!

#cryptocurrency #BinJin #Oscars2022"
2,2022-03-31T17:58:08.000Z,1509590884698013703,@piersmorgan The more I watch it the more contrived it looks. Looks more and more like a publicity stunt to try and make the #Oscars2022 look more interesting #staged #Scripted #fake
3,2022-03-31T17:57:22.000Z,1509590690833047555,"I keep thinking what if a white actor had smacked Chris Rock? Or the reverse, what if  Will Smith had smacked Jerry Seinfield or Billy Crystal if they had made a joke? Hmmmmm #Oscars2022 #ChrisRock #willsmith"
4,2022-03-31T17:57:12.000Z,1509590651943456771,"I use to love @willsmith well now not only my the world dont anymore
#Oscars2022"
5,2022-03-31T17:56:31.000Z,1509590479205281794,"I can’t imagine how stressful and painful the last few days have been for Chris Rock’s  daughters. I hope wherever they are, they feel love and supported. #chrisrockwillsmith #blackgirls #nahwill #Oscars2022"
6,2022-03-31T17:55:39.000Z,1509590260837240846,"At this point tho the #Oscars2022 could eat dick, sooooo the fuck what #WillSmith smacked #ChrisRock we all make mistakes y’all acting like he killed someone, where y’all at when it’s REAL crime and y’all 5-10 yrs late on his Oscar win anyway"
7,2022-03-31T17:54:48.000Z,1509590044125847558,If Will Smith was white.....? #Oscars2022 #WillSmith #willsmithslap
8,2022-03-31T17:54:06.000Z,1509589869621698562,"@samsmith @Adele &amp; @billieeilish after writing a song for James Bond
:) - #Oscars winning singer- 👀❤
#congratsbillie  #Oscars2022"
9,2022-03-31T17:53:26.000Z,1509589703602941956,"Would @willsmith had acted like that if his wife he was sitting next to was Michelle Obama?? Hell No! ""You are the company you keep"" #Oscars2022 #JadaPinkettSmith #willsmith #IStandWithChrisRock #WillSmithAssault #canceljada"
10,2022-03-31T17:50:36.000Z,1509588988381876239,"GRAMMYS had a dress code that year LOFL😆&amp;racist btw #thursdayvibes #Oscar ?

#Oscars2022

I mean to elaborate I get joke shes lookin for a unmarried? man Mr Smith🙅‍♂️but shes frisk rubbin Mamoa? down that if you FLIP IT #MeToo ?

They didnt knw/neither Smith
URNot L Welk wholesome"
11,2022-03-31T17:50:09.000Z,1509588874510622723,"We need to boycott every #WillSmith movie, even if he is on screen for 1 second. Forever and ever. Big NO to violence. #nowar #nohate #Oscars2022 #Oscar @TeamWillDaily #Ukraine"
12,2022-03-31T17:48:38.000Z,1509588496041668613,"""But on Thursday, @TMZ reported that sources present at the #Oscars ceremony claimed Will Smith was not asked to leave the Oscars, and was invited to stay by producer Will Packer."" @TheAcademy #Oscars2022 #WillAndChris #willsmithchrisrock"
13,2022-03-31T17:48:26.000Z,1509588445777256449,"@parthaskar @doc_hnaqvi @rizwanahmed @OrthopodReg @JThambyrajah @AbbieSBrooks @KatrinaSheikh @rijan44 @AntonEmmanuel2 @docwas @Nedu_MD @Dr_Ayan @SamaraAfzal I just clocked it. On my list now. Respect, @rizwanahmed for your words at #Oscars2022 too"
14,2022-03-31T17:47:20.000Z,1509588165476159497,"@MeganPioch @CathrineElizab6 @jadapsmith In a healthy relationship both partners are equal. But this is not a healthy relationship. You can ask any psychologist or psychiatrist,  @jadapsmith is a textbook narcissist.
Example: When Will got nominated for #Oscars2022 Jada wished herself best of luck with only her pictures"
15,2022-03-31T17:47:16.000Z,1509588150498304010,"Today I saw a photo of 2 starving dogs by a dead Ukrainian citizen.
I give 0 Fucks about #Oscars2022  drama/ Will Smith."
16,2022-03-31T17:47:01.000Z,1509588086036045835,I can’t believe that everyone insult and treat Will Smith like he is the public enemy #1 we’re all making mistakes 🤦🏾‍♂️ stop doing this you are not helping him to feel better #Oscars2022 #WillSmith #WillAndChris
17,2022-03-31T17:45:19.000Z,1509587660939038725,"@TheView @TaraSetmayer Good job, Whoopi! A Hollywood elite defending Hollywood elites! Everyone at the Oscars kisses Will Smith’s butt and we all watched it. #Hollywood #Oscars2022 #arrestwillsmith"
18,2022-03-31T17:43:22.000Z,1509587169006047244,"@AlchemicalDaddy Why? Are you lacking some attention. 
So guys, what is your opinion on the slap of Will Smith on the #Oscars2022"
19,2022-03-31T17:41:31.000Z,1509586703513751557,Jada has turns will into another Kanye a damn train wreck 🚂🥴 #Oscars2022 #WilllSmith #WillAndChris  YAll please check on these men mental health
20,2022-03-31T17:41:14.000Z,1509586630662934543,"@GrittyGundam Bruh, it's an anime or a video game meme at this point 😂 #Oscars2022"
21,2022-03-31T17:40:26.000Z,1509586432762986496,"Just think, a hundred years from now they're gonna open up a time capsule and inside it will contain the  Zapruder film, footage of the first moonlanding, and a YouTube video of Will Smith slappin' the shit out of Chris Rock! #WillSmith #ChrisRock #joeonedge #Oscars2022"
22,2022-03-31T17:39:51.000Z,1509586283730980875,I missed the #Oscars2022 tonight. Any surprises ? #whatjusthappened #Oscarmania #Oscar
23,2022-03-31T17:38:56.000Z,1509586054461984776,"Idc if we at the Oscar's, the movies, a bank  or wherever AINT NOBODY SWINGING ON ME AND I DONT DO NOTHING!!! Ain't no feeling bad for Chris rock he should've pushed will off the stage FUCK EM #Oscars2022 #WillSmith #ChrisRock"
24,2022-03-31T17:38:50.000Z,1509586027182116865,"@ByClaytonDavis @Variety @MattDonnelly @BrentALang We only saw on TV a very nice lady, the publicist talking with #WillSmith. Someone said, she talked to him about damage control.""No two big security guys scorting him out, as any mortal supposed to be taking out after a violent attack #jimcarey is right @TheAcademy #Oscars2022"
25,2022-03-31T17:38:39.000Z,1509585979958571014,No one proposed snatching back Kevin Spacey's TWO Oscars for him being a sexual predator. #justsaying #WillSmith #ChrisRock #Oscars2022
26,2022-03-31T17:37:54.000Z,1509585793207123971,"Wait a minute.
So people are clamoring to get the Razzies cancelled for their statement about Bruce Willis retiring but Chris Rock is being defended?
Could it be that the butt of one joke is a black woman and the other is a white man? 
#Hypocrisy #Razzie #Oscars2022"
27,2022-03-31T17:37:03.000Z,1509585580744753158,"If Will Smith is punished by the academy for “unwanted physical contact”, Adrien Brody should be next. #Oscars2022 #WillSmith"
28,2022-03-31T17:35:53.000Z,1509585286115778564,"@natural_heather @richardmarx ""Violence is sometimes neccessary and justified"" ... over an insensitive and in poor taste joke whether Rock knew of her condition or not😐🙄
#TheSlap 
#Oscars2022"
29,2022-03-31T17:35:33.000Z,1509585201231536133,Still awaiting the product that will come from #WillSmith high priced PR team. It will have something for everyone but will not acknowledge that Chris Rock didn’t know about the alopecia. PS me/neighbor/mom/hairdresser/friend didn’t know either #Oscars2022
30,2022-03-31T17:34:19.000Z,1509584891608027146,"Y’all think Jada emasculates Will?  

#WillSmith 
#JadaPinkettSmith 
#Oscars2022"
31,2022-03-31T17:32:06.000Z,1509584334184984579,"&amp;it shouldnt take weeks #Oscars2022 #OscarsSoWhite in the drop-down

Just say will if we dont do anything to penalize then were not ""keeping up appearances"" British show

So Lin Manuel Miranda get tested &amp; come on down? Sorry you missed it

Smith your not invited to next Oscars.."
32,2022-03-31T17:31:42.000Z,1509584233798451219,"@Variety As a major Will Smith fan who is so disappointed, he should have been escorted out! Not asked...#Oscars2022"
33,2022-03-31T17:31:35.000Z,1509584203389808644,Have these people saying they’re “traumatized” by the Will Smith/Chris Rock slap lived a sheltered life?  #Oscars2022
34,2022-03-31T17:31:31.000Z,1509584185945636870,@CheriJacobus He can refuse??? What kind of security is that? #Oscars2022
35,2022-03-31T17:30:46.000Z,1509583999680794641,"Tks @WillSmith for your contribution to the #language.""Will Smith the shit out of someone"": slap sb in a public/important event. Or give a correction to sb.
Ex: ""At the party things get agitated &amp; that dude started Will Smithing the crap out of my friend"".
#humour #Oscars2022"
36,2022-03-31T17:30:10.000Z,1509583845489790983,@jennybeavan im here 4 the #Oscars2022 look. IM LIVING!!!! and how is @TiffanyHaddish a super hero? bc i need me a Shero like right now. #ihateDV #i❤theOscars
37,2022-03-31T17:30:02.000Z,1509583815433461769,"Another man is making your wife feel good in your own house, probably in your own bed, and the one chance you thought you had to prove your manhood is to defend that same woman by slapping another man's face for a joke. 

How the mighty have fallen! 
#Oscars2022 #teamChrisRock"
38,2022-03-31T17:30:00.000Z,1509583806986133512,Don’t let a momentary emotion destroy you or your family #MentalHealthMatters #mentalhealth #Oscars2022
39,2022-03-31T17:29:08.000Z,1509583585409445892,"An apology on a platform is just like getting a car with no engine.

#Oscars2022
#WillAndChris 
#WillSmithAssault"
40,2022-03-31T17:28:58.000Z,1509583544653586433,"My thoughts on the Oscar Slap incident is that it has been more than 70 degrees in Antarctica and what's left of the livable ecosystem is being destroyed, so we should focus on that.
#Oscars2022 #ClimateCrisis #climatechange"
41,2022-03-31T17:28:19.000Z,1509583381725474818,Is April Fools gonna happen this yr? Or did the Oscar’s beat us to it? #AprilFools #Oscars #Oscars2022
42,2022-03-31T17:28:16.000Z,1509583367070785537,"Dear @TheAcademy For future reference, if you ask someone to leave your event and they refuse, that’s trespassing. If someone hits one of your presenters, that’s assault. You have police there - use them. #oscars #Oscars2022 #WillSmith #ChrisRock #WillSmithAssault"
43,2022-03-31T17:26:49.000Z,1509583002459856904,#Oscars2022 #WillSmith #ChrisRock Jimmy Kimmel suggested that there should be a Comedy Roast of Will Smith BY Chris Rock to finally set all of this to rest. And I kinda agree? I think it'd be cathartic.
44,2022-03-31T17:26:35.000Z,1509582945094361092,"This is so fucked up if this is case but I'm hearing more and more that slap at the Oscars was staged all for publicity?! This can't be real right, I mean I wouldn't be surprised but still... #WillSmithAssault #ChrisRock #Oscars2022"
45,2022-03-31T17:26:20.000Z,1509582883362676741,How TF are YOU traumatized by some shit that didn’t even happen to you nor even concern you🤔 #Oscars2022
46,2022-03-31T17:25:56.000Z,1509582783101947916,The real crime at the #Oscars2022 wasn't Will Smith slapping Chris Rock. It was subjecting viewers to Amy Schumer.
47,2022-03-31T17:25:48.000Z,1509582748150861826,Finally back in @Crcfm1029 today with my Movie/TV segment after 3 week break! I've talked enough about the Oscars this week to last a lifetime! #Radio #Oscars2022
48,2022-03-31T17:24:32.000Z,1509582428133810179,Finally back in @Crcfm1029 today with my Movie/TV segment after 3 week break! I've talked enough about the Oscars this week to last a lifetime! #Radio #Oscars2022
49,2022-03-31T17:23:20.000Z,1509582125715972101,@SSolaegui @CheriJacobus Not what happened. Stick to facts. Can't use feelings and inferences. Only facts. #Oscars2022
50,2022-03-31T17:23:13.000Z,1509582098931359749,People are more outraged over a slap than they were when @theestallion got shot. Y’all weird. #Oscars2022 #The Slap
51,2022-03-31T17:21:10.000Z,1509581580402053126,The way people are acting over a little slap like somebody got shot or something is mind blowing to me. 🗣Niggas get slapped every day B. #Slapgate #IStandWithWillSmith #Oscars2022 #WillSmith #ChrisRock
52,2022-03-31T17:20:33.000Z,1509581428933025816,"I haven't watched the Oscar's ever, I haven't watched the Super Bowl Half time show ever, and I haven't listened to Will Smith since the Wild West Soundtrack #Oscars2022 #Besthalftimeshowever #Willsmith #Wildwest #Weregoingstraihttotyewildwildwest"
53,2022-03-31T17:20:31.000Z,1509581418325631003,"I straight up thought Chris Rock was Geoffery, the butler from Fresh Prince of Bel-Air.. I was like ""after all these years? smh..😮‍💨why he do Geoffery like that?"" 🤷‍♂️ #Oscars #Oscars2022 #SlapChrisRock #chrisrockwillsmith"
54,2022-03-31T17:20:19.000Z,1509581367599841285,Thank you #Oscars2022 for giving my timeline something to talk about other than #TheKardashians &amp; #KanyeWest 👏🏾👏🏾👏🏾
55,2022-03-31T17:19:32.000Z,1509581170618646536,"Wait, Will Smith was asked to leave and refused?! They could have called the cops, Lynwood Vikings thugs and gangsters LAPD @LAPDHQ would have loved to, you know, ""handle"" a black man 😉 #Oscars2022 #Oscar #WillSmith"
56,2022-03-31T17:19:31.000Z,1509581168936509463,@AaronJFentress Contrarywise how weak is the #TheAcademy for not showing this disgrace that #workplaceassult is NEVER ok! #Oscars2022
57,2022-03-31T17:17:36.000Z,1509580685123948546,"I wonder which one hurt more, Will Smith's violence or Chris' verbal violence.
I don't even know how people can laugh at people's complexes.
#Oscars2022 
#Oscar"
58,2022-03-31T17:15:01.000Z,1509580035929391106,"This shit with #Oscars2022 got me like😩🤯. #WillSmith did his thing like the G he is. Idk what anyone says, you defend yours at all costs. If you take that shit be prepared to catch these hands👊🏾👊🏾👊🏾"
59,2022-03-31T17:14:55.000Z,1509580008305614848,"To @TheAcademy - Please resume live presentations of all categories. It's a mean slight to talented filmmakers and artists in categories such as live action short, and it didn't save much time in the end. #Oscars2022"
60,2022-03-31T17:13:36.000Z,1509579678880874501,"Do you guys think Will Smith's slap was warranted?
#WillSmith #Oscars2022"
61,2022-03-31T17:13:11.000Z,1509579572349652996,Has @RishiSunak gone #AprilFoolsDay early with his likening of #JadaPinkettSmith incident from #Oscars2022 and people questioning him about his wife’s investments in Russia and their funding of the war against #Ukraine or is he again showing no understanding or compassion? #twat
62,2022-03-31T17:12:56.000Z,1509579508524978186,Wow; congratulations @SamuelLJackson on the silver ware / gold #Oscars2022 just the start of an amazing career. No1.G (hard to believe it’s only the first) (snake moon - plus so many others) #props #hats_off
63,2022-03-31T17:12:23.000Z,1509579373766131716,People keep saying why are we still talking about the #Oscars2022 it's because an actor attacked a comedian doing stand up as usual at an awards show. And the fact that he may have set a precedent and he created a toxic atmosphere and environment for comedians.
64,2022-03-31T17:11:46.000Z,1509579214655135744,Let that show you kids you can go from being the “Fresh Prince” to one of the “Worlds Biggest Douches” in a matter of seconds due to stupid choices….  #ChrisRock #Oscars2022 #WillSmith #ChrisRockvsWillsmith
65,2022-03-31T17:10:51.000Z,1509578984752926725,New #Oscars2022 observation - I was 10 when Grease came out and John Travolta still makes me want to dance. Plus he adopted the puppy! 🐶 😍
66,2022-03-31T17:10:11.000Z,1509578819291602966,"I know it's been a few days, but I am really hoping the #Oscars2022 apologizes to @chrisrock. Hearing the comments from fellow comedian @DavidSpade really made a good point about bullying in this country."
67,2022-03-31T17:09:04.000Z,1509578537480687623,I think #GMA3 is one of the few shows that correctly identified what Will did to Chris: #assault. Thank you for that distinction. @ABCGMA3 #Oscars2022
68,2022-03-31T17:08:46.000Z,1509578461903527937,"You know what? I get it now....I see why the #Oscars2022 thing happened. The WH need the public to turn on #Hollywood, but they need to hear about key names being in the news, even for staged things. THAT resonates more with the masses than say a press release from the CDC."
69,2022-03-31T17:07:03.000Z,1509578029055500296,"Will Smith smash is a classic case of a victim defending their abuser. It's a cry for help. Maybe this incident will be a catalyst for him to get the help he needs; a therapist who’ll tell him to get the f’ck away from Jada.
#Oscars2022"
70,2022-03-31T17:02:56.000Z,1509576994891223045,#Oscars2022 #WillSmith #ChrisRock WWE has a better slap that that one. I can't believe they are really going with this being legit.
71,2022-03-31T17:02:12.000Z,1509576809200992264,@NYDailyNews Will Packer seems like a jackass then. #Oscars2022
72,2022-03-31T17:00:14.000Z,1509576311966212099,I wonder if Jada is going to have will smith find &amp; slap the guy who wrote the joke. Brings a whole new meaning to “don’t shoot the messenger” #Oscars2022
0,2022-03-31T18:58:22.000Z,1509606043210289157,"@TheAcademy @Zendaya @ArianaDeBose @SamuelLJackson @HERMusicx The solution is obvious: Officially change the text of #WillSmith's Oscar from ""BEST ACTOR"" to ""WORST CUCK"".
#Oscars2022"
1,2022-03-31T18:56:37.000Z,1509605604247097354,The world acting like it’s the first time you seen someone get slap … other things are happening in the world … move on … let these grown people go handle they grown business 🤨.. #WillSmith #JadaSmith #ChrisRock #Oscars2022
2,2022-03-31T18:55:11.000Z,1509605242773688331,"@kaj33 Well put, Kareem!  #WillAndChris #Oscars2022"
3,2022-03-31T18:54:36.000Z,1509605093963976705,"Waooow!!! Funny how $Will's slap at the @Oscars made the world forget about what could be termed as #WW3 💥💥💥
#slap #SlapChrisRock #Oscars2022"
4,2022-03-31T18:50:53.000Z,1509604160127356938,Just thought of something. What if Smith had walked up to Rock and told him in his ear about her alopecia and the joke was not appreciated? Can you imagine the difference? #Oscars2022 #WillAndChris #Alopecia
5,2022-03-31T18:49:02.000Z,1509603695163543552,"“When somebody does you wrong, just give ‘em a kiss.” - @chrisrock 

You are amazing! #Oscars2022 #ChrisRock"
6,2022-03-31T18:46:23.000Z,1509603026704687104,"(me, learning english...) 

""He will cock, sniffing on that crystal rock.""

Will is sniffing on the rock, 
meanwhile Chris came... 

#Oscars2022"
7,2022-03-31T18:45:48.000Z,1509602878901690370,Are we going to call out @Lavernecox for calling out @jadapsmith’s “entanglement” at the #Oscars2022 yet?
8,2022-03-31T18:43:49.000Z,1509602380215726091,"@WhoopiGoldberg If Hollywood is not ""Elite"" explain why the audience received 140K in crap just for planting their asses in seats and clapping for 3 hours. 99.9999999999% of America has never had anyone pay them to do that. Hypocrisy #Oscars2022 #WillSmith"
9,2022-03-31T18:43:09.000Z,1509602212481224707,"@TheAcademy I vote #WillSmith is not allowed to attend next Oscars.

If I won an Oscar I would NEVER accept it from a man who committed a crime and assaulted a fellow actor. 

I hope @TheAcademy respects that honor !!
#oscarslap
#WillSmithAssault
#Oscars2022 
Retweet for punishment!!"
10,2022-03-31T18:42:15.000Z,1509601987091910657,"So it took 3 whole days for chris rock to decide that he is angry and upset why what will Smith done to him

Or did he just wait till he saw his lawyer to find out how much he can make for this 
#Oscars2022 #WillSmith #ChrisRock"
11,2022-03-31T18:40:48.000Z,1509601620883083264,"Beyoncé and jay-z at the #Oscars2022  last week with Tyler perry
#Tyler Perry #Jay-Z #Beyonce #queenb"
12,2022-03-31T18:40:15.000Z,1509601482613657600,"@NickiNicoleSTL @TorraineWalker @davidalangrier Shiiiddd she more manly… he resulted to her command, and did not use logic. They overreacted to a joke that was like a drop of dry water, now the real jokes coming. Is she gonna give him that look for him to turn into “I Robot” to slap everybody now? #StopTheFakeHurt #Oscars2022"
13,2022-03-31T18:39:11.000Z,1509601215625183242,"@Mike_mack15 @David_24_SSG @MMAJunkie How about more people sleeping with your m0ther than other prostitutes? That doesn’t mean she’s more attactive, they’re just desperate losers like you. Make sense now? Voting isn’t mandatory idi0t, obviously it’s not a 50/50 option if you can abstain or write in #Oscars2022"
14,2022-03-31T18:38:33.000Z,1509601056388440075,How much reviewing you gotta do we all saw what happened and what was said stop procrastinating #Oscars2022
15,2022-03-31T18:36:03.000Z,1509600425716195333,So now I’m curious what movie Will Smith won an Oscar for because I seem to know everything but that. #Oscars2022
16,2022-03-31T18:34:52.000Z,1509600130647064576,@SIPHERxyz gettin jiggy with it na na na na 🎵 #Oscars2022 #Sipher
17,2022-03-31T18:34:30.000Z,1509600037264887809,"The worst part about it is, now, I cannot finish watching Bel-Air #BelAir #WillSmith #Oscars2022 #IStandWithChrisRock"
18,2022-03-31T18:34:27.000Z,1509600026481332225,"The Academy are to investigate the whole Will Smith,Chris Rock incident . Hope there’s some content on line that could help 

#oscars2022"
19,2022-03-31T18:33:40.000Z,1509599826413039621,"@rolandsmartin @CheriJacobus At this point Who Cares! @chrisrock AND #WillSmith are making so much ""paper"" off this controversy, that it does not matter what lies #Oscars2022 tells. Stop talking about it!"
20,2022-03-31T18:32:54.000Z,1509599636465594374,"Turns out some people are traumatised by what #WillSmith did at the #Oscars2022 I'll tell you what trauma is, running for your life as your home is getting bombed, and then you have to dodge #Russian soldiers firing at you as you try to flee. Get a fucking grip
#RussiaUkraineWar"
21,2022-03-31T18:31:10.000Z,1509599196583661568,@zerohedge ...and from a security stand point how can u trust them 2 do the right thing? I can see a lot of A-listers/their ppl having serious discussions about the lack of security there. understandably. cos they clearly can't be trusted 2 do the right thing. #Oscars2022 #securitybreach
22,2022-03-31T18:31:01.000Z,1509599159321604097,"@Kaidukas1 @mrstanlei Technically if a police officer is on duty and witness a violent act protocol demands arrest and being removed. Everyone, absolutely everyone in that room during #Oscars2022 #oscars failed an assault victim in every way possible. No ego deserves violent protection. Shame on Jada"
23,2022-03-31T18:29:50.000Z,1509598864080347142,"Will Smith was between a Rock and a heart place.
But also, let's hear it for alcohol, the most famous of all facilitators of spontaneous punch-ups
#alcoholaddiction #ThursdayMotivation #thursdaymood #Oscars2022"
24,2022-03-31T18:29:21.000Z,1509598741900103681,One plus 10pro launch event was a cringefest! Sharktank?? Felt like a 10th standard drama. Would have loved to see some actual spec comparisons or camera details. Can’t someone just go and slap that presenter to make things more interesting. #OnePlus10Pro #sharktank #Oscars2022
25,2022-03-31T18:28:07.000Z,1509598428757893121,"Shill you #NFT !!!
At least a 100 comments needed!!!

#NFT #tezos #Oscars2022 #NFTdrop"
26,2022-03-31T18:28:01.000Z,1509598404288163841,This what gets me about the #Media. They will talk about how the slap at the #Oscars2022 could be triggering based on Chris' past bullying. But yet they will play the clip over and over. As if that's not triggering. Talk about the story without the clip! We have all seen it!
27,2022-03-31T18:27:29.000Z,1509598272897224713,"Life's too Short to Debate on the massacre in Oscar '22.
Just pick a suitable picture, make memes &amp; move on ;)
#Oscars2022"
28,2022-03-31T18:24:53.000Z,1509597618950787082,"@realJohnACastro Yes a man should defend his wife's honor but it was a bad joke. 
Chris did not know about condition.
NO excuse for violence for words.

What made it worse was seeing Jada laugh after the slap on LIVE national TV of the #Oscars2022 being viewed around the world !!  Disgraceful"
29,2022-03-31T18:24:42.000Z,1509597571077005314,Do we really need to blame a woman for her husbands actions? Jada giving Will a hard stare should not amount to Will assaulting a presenter because of a joke. #WillSmith is responsible for #WillSmithAssault blaming Jada for this is such a reach #Oscars2022
30,2022-03-31T18:21:51.000Z,1509596851502260231,"Not The Met Gala!🟥👗 The #Oscars2022 

🎵Who do you want to be today
Who do you want to be
Someone...onTV

Cant blame talent or clientele if your 5 Star rest...CLUB is gone to the dogs

In each &amp;every way!
Iowa guy: Hollyweird #thursdayvibes

Punch IT up COMIC we got ratings🤔📝"
31,2022-03-31T18:21:23.000Z,1509596738021122048,"@chrisrock I’ve always been a fan of Will Smith BUT
I love you Chris Rock,
And admire you,
For how you were such a MAN and DIDNOT bitch slap Will smith back.
Most people would have slapped his behind back.
What will smith did was WRONG and VIOLENT.
God Bless you Chris 💜
#Oscars2022"
32,2022-03-31T18:21:05.000Z,1509596662653546498,"if you think the #Oscars2022 staged that incident, you might legit be autistic. and thats not an insult either. if you literally couldn't read THAT room, you definitely have a social deficit/have a hard time reading people/emotions."
33,2022-03-31T18:20:44.000Z,1509596574502232064,@SIPHERxyz When you are drunk and try to make fun to someone bigger than you! #Oscars2022 #CriticalSlap #Sipher
34,2022-03-31T18:19:57.000Z,1509596376635785226,I hope they take his Oscar away from him he does not deserve it he should have been escorted out of the Oscars and if he didn't want to leave he should have been arrested @willsmith #Oscars2022
35,2022-03-31T18:18:45.000Z,1509596073362341898,@kanyewest how does it feel now that #WillSmith stole the award acceptance show clown award from you? #WillSmithAssault #oscars #Oscars2022 #WillSmith #willsmithsmack
36,2022-03-31T18:18:31.000Z,1509596016500260872,"Bet nobody knows who won best picture this year without looking it up. Everyone knows that Will Smith ruined the show though. A sad moment in entertainment. Better never Will say a joke about anything.
#Oscars2022 #ChrisRock #WillSmith #JadaSmith"
37,2022-03-31T18:18:21.000Z,1509595972858351621,"Anyone else realizing that @chrisrock is handling what happened in a very CLASSY way?

We all know people that would be using this as a way to increase their profile… 

For once… i am extremely impressed. 

#Oscars2022 #willsmith @jadapsmith #TheSlapHeardAroundTheWorld"
